"id","category","name","old_price","new_price","discount","deals","url"
"42","Kultura i rozrywka","Zestaw do Pokera 500 Żetonów Texas Mocny + Walizka","399,90 zł","239,00 zł","-40%","71 osób kupiło","https://allegro.pl/oferta/zestaw-do-pokera-500-zetonow-texas-mocny-walizka-9389480936"
"43","Kultura i rozrywka","GRA PICTIONARY AIR KALAMBURY rysuj w powietrzu","89,90 zł","69,90 zł","-22%","146 osób kupiło","https://allegro.pl/oferta/gra-pictionary-air-kalambury-rysuj-w-powietrzu-9753877832"
"44","Kultura i rozrywka","GRA TELEWIZYJNA KONSOLA TV PEGASUS PEGAZUS GRY","159,00 zł","89,00 zł","-44%","18 osób kupiło","https://allegro.pl/oferta/gra-telewizyjna-konsola-tv-pegasus-pegazus-gry-9830759420"
"45","Kultura i rozrywka","SZACHY TURNIEJOWE WARCABY KLASYCZNE 2w1 NA MAGNES","39,00 zł","10,99 zł","-71%","41 osób kupiło","https://allegro.pl/oferta/szachy-turniejowe-warcaby-klasyczne-2w1-na-magnes-9583548073"
"46","Kultura i rozrywka","MINECRAFT PREMIUM WINDOWS 10 - GRA PC - NOWA - PL","79,90 zł","39,90 zł","-50%","1092 osoby kupiły","https://allegro.pl/events/clicks?emission_unit_id=14f20dda-a0b5-4191-9960-bd2cdd7d6ebc&emission_id=5b628aaf-ed21-4137-9e1e-65e60345e773&type=OFFER&ts=1617041551710&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fminecraft-premium-windows-10-gra-pc-nowa-pl-10244901194%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DNWFmNzU1NWEtMWI1My00ZGQ3LWJiOGYtNjkyZGI3MThhOTM2AA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=a9b724ff59e774b4df3d6f87d52a1ce5"
"47","Kultura i rozrywka","ZESTAW DO POKERA 500 ŻETONY NOMINAŁ KARTY MATA WAW","199,00 zł","169,99 zł","-14%","21 osób kupiło","https://allegro.pl/oferta/zestaw-do-pokera-500-zetony-nominal-karty-mata-waw-7101991180"
"48","Kultura i rozrywka","KARTY DO GRY W POKERA TALIA 54 POWLEKANA PLASTIK","29,00 zł","3,99 zł","-86%","233 osoby kupiły","https://allegro.pl/oferta/karty-do-gry-w-pokera-talia-54-powlekana-plastik-9396698930"
"49","Kultura i rozrywka","KARTY DO GRY W POKERA 2 TALIE POWLEKANE PLASTIK","42,00 zł","7,99 zł","-80%","110 osób kupiło","https://allegro.pl/oferta/karty-do-gry-w-pokera-2-talie-powlekane-plastik-9367267988"
"50","Kultura i rozrywka","GRA PLANSZOWA PIJANE PARTY NA ALKOHOLOWE SPOTKANIA","49,66 zł","44,69 zł","wyprzedaż","5 osób kupiło","https://allegro.pl/oferta/gra-planszowa-pijane-party-na-alkoholowe-spotkania-9979939219"
"51","Kultura i rozrywka","KONT FORTNITE BLACK KNIGHT SKULL IKONIK MINY MAKO","200,00 zł","100,00 zł","-50%","11 osób kupiło","https://allegro.pl/oferta/kont-fortnite-black-knight-skull-ikonik-miny-mako-10510063752"
"52","Kultura i rozrywka","GRAND THEFT AUTO V + GTA 5 ONLINE Klucz ROCKSTAR","69,00 zł","55,90 zł","-18%","110 osób kupiło","https://allegro.pl/oferta/grand-theft-auto-v-gta-5-online-klucz-rockstar-8711927871"
"53","Kultura i rozrywka","Dupa Biskupa - towarzyska gra karciana, A. Mleczko","29,99 zł","19,99 zł","-33%","10 osób kupiło","https://allegro.pl/oferta/dupa-biskupa-towarzyska-gra-karciana-a-mleczko-10140560587"
"54","Kultura i rozrywka","Blok Ekipa Szacun na rejonie! - gra towarzyska","49,99 zł","29,99 zł","-40%","39 osób kupiło","https://allegro.pl/oferta/blok-ekipa-szacun-na-rejonie-gra-towarzyska-9264297062"
"55","Kultura i rozrywka","XBOX 360 GTA V GRAND THEFT AUTO PO POLSKU + GRATIS","76,99 zł","68,99 zł","wyprzedaż","39 osób kupiło","https://allegro.pl/oferta/xbox-360-gta-v-grand-theft-auto-po-polsku-gratis-9543217491"
"57","Kultura i rozrywka","Pakiet Sumliński polityka 5 książek","127,42 zł","114,68 zł","wyprzedaż","","https://allegro.pl/events/clicks?emission_unit_id=f3e5c783-9fff-45f5-bfbe-d3093309fa77&emission_id=5b628aaf-ed21-4137-9e1e-65e60345e773&type=OFFER&ts=1617041551710&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fpakiet-sumlinski-polityka-5-ksiazek-10252232458%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DNTIxMjkxZWQtNWNmNS00OTZkLWExYWQtYmE2NzllZjQ4NjU4AA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=ee52e6778c2a8ad0bf16e6eba3e86a45"
"58","Kultura i rozrywka","GRA PLANSZOWA EROTYCZNA SEX GREY GRATIS SEX ELIXIR","79,90 zł","71,91 zł","wyprzedaż","1 osoba kupiła","https://allegro.pl/oferta/gra-planszowa-erotyczna-sex-grey-gratis-sex-elixir-9700560238"
"59","Kultura i rozrywka","MATTEL Gra Pictionary Air GPL54 kalambury","89,00 zł","71,00 zł","-20%","37 osób kupiło","https://allegro.pl/oferta/mattel-gra-pictionary-air-gpl54-kalambury-9397299129"
"60","Kultura i rozrywka","KARTY DO GRY W POKERA 2 X TALIE PLASTIK COUTED","39,00 zł","14,99 zł","-61%","58 osób kupiło","https://allegro.pl/oferta/karty-do-gry-w-pokera-2-x-talie-plastik-couted-9102672443"
"61","Kultura i rozrywka","THE SIMS 4 PODSTAWA Klucz Origin","69,90 zł","29,85 zł","-57%","189 osób kupiło","https://allegro.pl/oferta/the-sims-4-podstawa-klucz-origin-8788877828"
"62","Kultura i rozrywka","MASTER-MIND GRA MAGNETYCZNA","21,99 zł","17,63 zł","wyprzedaż","","https://allegro.pl/oferta/master-mind-gra-magnetyczna-10538145479"
"63","Kultura i rozrywka","Poker DUŻY PROFESJONALNY ZESTAW do gry pokera MATA","139,00 zł","74,99 zł","-46%","12 osób kupiło","https://allegro.pl/oferta/poker-duzy-profesjonalny-zestaw-do-gry-pokera-mata-10028211386"
"64","Kultura i rozrywka","GRA MAGNETYCZNA TANAGRAM","21,99 zł","16,48 zł","wyprzedaż","","https://allegro.pl/oferta/gra-magnetyczna-tanagram-10538135876"
"65","Kultura i rozrywka","GRA Wykrywacz Kłamstw Wersja Polska E4641 HASBRO","229,00 zł","129,90 zł","-43%","2 osoby kupiły","https://allegro.pl/oferta/gra-wykrywacz-klamstw-wersja-polska-e4641-hasbro-8729275836"
"66","Kultura i rozrywka","XBOX ONE CALL OF DUTY MODERN WARFARE","206,80 zł","158,99 zł","wyprzedaż","3 osoby kupiły","https://allegro.pl/oferta/xbox-one-call-of-duty-modern-warfare-9306855061"
"67","Kultura i rozrywka","THE SIMS 4 PC KLUCZ ORIGIN - POLSKA WERSJA PC","95,00 zł","28,99 zł","-69%","92 osoby kupiły","https://allegro.pl/oferta/the-sims-4-pc-klucz-origin-polska-wersja-pc-9954299147"
"68","Kultura i rozrywka","Ukulele tenorowe 26 M-tunes MTU07L-26 Fairy Series","249,00 zł","199,00 zł","-20%","3 osoby kupiły","https://allegro.pl/events/clicks?emission_unit_id=cb018e95-4083-47a5-abca-48567d278b1c&emission_id=5b628aaf-ed21-4137-9e1e-65e60345e773&type=OFFER&ts=1617041551710&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fukulele-tenorowe-26-m-tunes-mtu07l-26-fairy-series-9691424609%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DYjllMmVmNmQtMzNjZi00NDM5LTkzNmEtNzU0MGMwYjMzOTk4AA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=d9ca99d0fbe2e022c434e59fc4bcc666"
"69","Kultura i rozrywka","ZESTAW DO POKERA 500 ŻETONY NOMINAŁ KARTY MATA WAW","199,00 zł","169,99 zł","-14%","21 osób kupiło","https://allegro.pl/events/clicks?emission_unit_id=d1ea45fb-b2d9-46a9-8ca2-80e43274c959&emission_id=5b628aaf-ed21-4137-9e1e-65e60345e773&type=OFFER&ts=1617041551710&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fzestaw-do-pokera-500-zetony-nominal-karty-mata-waw-7101991180%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DY2FtcGFpZ24AMjIxOTExODgAMjAzNjI2AA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=e53a8599da28f04680fb966a7e8379bf"
"70","Kultura i rozrywka","Kochaj Regina Brett - w Zestawie z Torbą i Kubkiem","104,97 zł","54,99 zł","-47%","2 osoby kupiły","https://allegro.pl/events/clicks?emission_unit_id=f76fb2c2-a84c-4b71-96d0-cbd83bd67b47&emission_id=99fc4634-63c0-4bce-a25e-fa8e13de1b50&type=OFFER&ts=1617041553259&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fkochaj-regina-brett-w-zestawie-z-torba-i-kubkiem-8645556686%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DZDRkZTljMzMtODcwOC00NjNkLWEzZDctNmUxMTljMGY4ZWFiAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=42990c554baa21c4690d55a966f03acf"
"71","Kultura i rozrywka","Kurs Amazon FBA - Dla przedsiębiorców - książka","39,90 zł","19,90 zł","-50%","30 osób kupiło","https://allegro.pl/events/clicks?emission_unit_id=c871d228-c782-4eb1-bd12-542a8c804a0d&emission_id=99fc4634-63c0-4bce-a25e-fa8e13de1b50&type=OFFER&ts=1617041553260&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fkurs-amazon-fba-dla-przedsiebiorcow-ksiazka-9969313269%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DMTNiODcwNzgtZjQ5My00ZDQ1LTkzYzQtNmQ4NjZhOTc0ZmM1AA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=30eb2fdeaec616a27a7508c8c0b77901"
"72","Kultura i rozrywka","FIFA 21 ULTIMATE EDITION XBOX ONE SERIES X/S KLUCZ","159,00 zł","139,00 zł","wyprzedaż","11 osób kupiło","https://allegro.pl/oferta/fifa-21-ultimate-edition-xbox-one-series-x-s-klucz-10137514314"
"73","Kultura i rozrywka","Czuła przewodniczka. Kobieca droga do siebie","39,99 zł","26,59 zł","-33%","231 osób kupiło","https://allegro.pl/oferta/czula-przewodniczka-kobieca-droga-do-siebie-10217098193"
"74","Kultura i rozrywka","MINECRAFT WINDOWS 10 | POLSKI JĘZYK | BONUS","57,16 zł","44,44 zł","wyprzedaż","26 osób kupiło","https://allegro.pl/oferta/minecraft-windows-10-polski-jezyk-bonus-10043420030"
"75","Kultura i rozrywka","GTA 5 + GTA V ONLINE +10 000 000$ PC KLUCZ","119,90 zł","99,90 zł","-16%","21 osób kupiło","https://allegro.pl/oferta/gta-5-gta-v-online-10-000-000-pc-klucz-8833662403"
"76","Kultura i rozrywka","Konto Counter-Strike Global Offensive CS:GO PRIME","34,09 zł","28,79 zł","wyprzedaż","226 osób kupiło","https://allegro.pl/oferta/konto-counter-strike-global-offensive-cs-go-prime-9944088580"
"77","Kultura i rozrywka","GRA NA IMPREZE MINI BOKSER GRA RODZINNA","89,00 zł","40,00 zł","-55%","1 osoba kupiła","https://allegro.pl/oferta/gra-na-impreze-mini-bokser-gra-rodzinna-9077019203"
"78","Kultura i rozrywka","THE SIMS 4 PC KLUCZ ORIGIN - POLSKA WERSJA","65,00 zł","34,99 zł","-46%","31 osób kupiło","https://allegro.pl/oferta/the-sims-4-pc-klucz-origin-polska-wersja-9422219256"
"79","Kultura i rozrywka","Wielka Księga Główkowania MAC Edukacja","27,99 zł","19,00 zł","-32%","88 osób kupiło","https://allegro.pl/oferta/wielka-ksiega-glowkowania-mac-edukacja-7840355983"
"80","Kultura i rozrywka","Jadłonomia box Marta Dymek","89,90 zł","64,99 zł","-27%","104 osoby kupiły","https://allegro.pl/oferta/jadlonomia-box-marta-dymek-9937879221"
"81","Kultura i rozrywka","ROZMARYN PRZEPIŚNIK DO PRZEPISÓW KULINARNY ZESZYT","29,99 zł","27,99 zł","-6%","12 osób kupiło","https://allegro.pl/oferta/rozmaryn-przepisnik-do-przepisow-kulinarny-zeszyt-10140167652"
"82","Kultura i rozrywka","NOTES BIUROWY Notatnik Zeszyt w Linie CZERWONY","19,90 zł","15,90 zł","wyprzedaż","3 osoby kupiły","https://allegro.pl/events/clicks?emission_unit_id=f8d76cf1-23bc-4d0d-8733-e5e91ac6d452&emission_id=99fc4634-63c0-4bce-a25e-fa8e13de1b50&type=OFFER&ts=1617041553260&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fnotes-biurowy-notatnik-zeszyt-w-linie-czerwony-10507078162%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DZTg5N2ViNGItNzliMi00ZjkwLWI3MTMtYWE4NTQ3N2EwMzAzAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=3b7351819c45bcf7dfa38b8d0c7d3e58"
"83","Kultura i rozrywka","ZESTAW FISZKI - Kurs ANGIELSKI dla początkujących","185,00 zł","119,00 zł","-35%","71 osób kupiło","https://allegro.pl/oferta/zestaw-fiszki-kurs-angielski-dla-poczatkujacych-5400024347"
"84","Kultura i rozrywka","Kajko i Kokosz Szkoła latania Christa Lektura","19,89 zł","17,99 zł","-9%","92 osoby kupiły","https://allegro.pl/oferta/kajko-i-kokosz-szkola-latania-christa-lektura-9843267730"
"85","Kultura i rozrywka","POMYSŁ NA PREZENT: Sztuka obsługi penisa","39,99 zł","22,99 zł","-42%","49 osób kupiło","https://allegro.pl/oferta/pomysl-na-prezent-sztuka-obslugi-penisa-9267629967"
"86","Kultura i rozrywka","Kolorowanka dla dorosłych mandala 32 RYS antystres","40,00 zł","15,50 zł","-61%","18 osób kupiło","https://allegro.pl/oferta/kolorowanka-dla-doroslych-mandala-32-rys-antystres-9937684733"
"87","Kultura i rozrywka","MEGA PAKIET 3-LATKA OKAZJA NAUKA ZABAWA ĆWICZENIA","99,99 zł","73,99 zł","-26%","15 osób kupiło","https://allegro.pl/oferta/mega-pakiet-3-latka-okazja-nauka-zabawa-cwiczenia-9854800263"
"88","Kultura i rozrywka","Pakiet: Nauka pisania 5 książeczek z ćwiczeniami","30,80 zł","26,90 zł","-12%","26 osób kupiło","https://allegro.pl/oferta/pakiet-nauka-pisania-5-ksiazeczek-z-cwiczeniami-9946179770"
"89","Kultura i rozrywka","PAKIET Akademia Malucha 3-latek zestaw 5 książek","11,96 zł","10,76 zł","wyprzedaż","76 osób kupiło","https://allegro.pl/oferta/pakiet-akademia-malucha-3-latek-zestaw-5-ksiazek-9931580813"
"90","Kultura i rozrywka","Kolorowanka dla dorosłych mandala 12 RYS KREDEK","35,00 zł","14,90 zł","-57%","6 osób kupiło","https://allegro.pl/oferta/kolorowanka-dla-doroslych-mandala-12-rys-kredek-10463468586"
"91","Kultura i rozrywka","ZESTAW 4 GRY edukacyjne + FISZKI - Kurs ANGIELSKI","40,00 zł","19,00 zł","-52%","98 osób kupiło","https://allegro.pl/oferta/zestaw-4-gry-edukacyjne-fiszki-kurs-angielski-7096135594"
"92","Kultura i rozrywka","FISZKI - angielski - Konwersacje (A2-B2)","34,99 zł","29,99 zł","-14%","67 osób kupiło","https://allegro.pl/oferta/fiszki-angielski-konwersacje-a2-b2-5374605980"
"93","Kultura i rozrywka","KARTY DO GRY W POKERA 2 TALIE POWLEKANE PLASTIK","42,00 zł","7,99 zł","-80%","110 osób kupiło","https://allegro.pl/events/clicks?emission_unit_id=1e5ab818-6438-4dc3-bea0-ee4e6b4f8b01&emission_id=99fc4634-63c0-4bce-a25e-fa8e13de1b50&type=OFFER&ts=1617041553260&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fkarty-do-gry-w-pokera-2-talie-powlekane-plastik-9367267988%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DZjJhMmUwMWEtYmY3Ni00ZGY1LThlNzMtMWZhZjIzNzBiNDRjAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=d71c6f5921fb00b0e77da34f7a73c3ee"
"94","Kultura i rozrywka","MEGA PAKIET 5-LATKA OKAZJA NAUKA ZABAWA ĆWICZENIA","59,99 zł","45,99 zł","-23%","16 osób kupiło","https://allegro.pl/oferta/mega-pakiet-5-latka-okazja-nauka-zabawa-cwiczenia-9855084015"
"95","Kultura i rozrywka","ZESTAW FISZKI - Kurs NIEMIECKI dla początkujących","185,00 zł","119,99 zł","-35%","41 osób kupiło","https://allegro.pl/oferta/zestaw-fiszki-kurs-niemiecki-dla-poczatkujacych-5400023932"
"96","Kultura i rozrywka","PAKIET nauka czytania METODA SYLABOWA ELEMENTARZ","53,95 zł","42,90 zł","-20%","12 osób kupiło","https://allegro.pl/oferta/pakiet-nauka-czytania-metoda-sylabowa-elementarz-9946209309"
"97","Kultura i rozrywka","ZESTAW FISZKI - Kurs ANGIELSKI XXL (A1-C2)","360,00 zł","259,99 zł","-27%","26 osób kupiło","https://allegro.pl/oferta/zestaw-fiszki-kurs-angielski-xxl-a1-c2-5396699085"
"98","Kultura i rozrywka","MEGA PAKIET 3 LATKA nauka zabawa naklejanie","69,45 zł","55,20 zł","-20%","9 osób kupiło","https://allegro.pl/oferta/mega-pakiet-3-latka-nauka-zabawa-naklejanie-10479700696"
"99","Kultura i rozrywka","Bajeczno edukacyjny PAKIET dla 3 latka MUST HAVE","97,85 zł","58,70 zł","-40%","11 osób kupiło","https://allegro.pl/oferta/bajeczno-edukacyjny-pakiet-dla-3-latka-must-have-10114212998"
"100","Kultura i rozrywka","MEGA PAKIET 2-LATKA OKAZJA NAUKA ZABAWA ĆWICZENIA","83,98 zł","74,99 zł","-10%","7 osób kupiło","https://allegro.pl/oferta/mega-pakiet-2-latka-okazja-nauka-zabawa-cwiczenia-9854587213"
